OmaTunniste;OmaIt;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;01_Bjdamm;01_Bjdamm;20100404;2010;04;04;16.8;59.2;1.7;9.3;-2.9;0.4;16613.03;5.21
;;;01_Bjdamm;01_Bjdamm;20100405;2010;04;05;16.8;59.2;0.6;2.5;-1.8;0.2;3347.75;6.0
;;;01_Bjdamm;01_Bjdamm;20100406;2010;04;06;16.8;59.2;1.8;7.2;-3.1;0.0;6857.46;6.53
;;;01_Bjdamm;01_Bjdamm;20100407;2010;04;07;16.8;59.2;5.9;11.6;1.8;0.0;7366.1;8.08
;;;01_Bjdamm;01_Bjdamm;20100408;2010;04;08;16.8;59.2;6.1;11.4;4.5;3.3;11185.92;7.72
;;;01_Bjdamm;01_Bjdamm;20100409;2010;04;09;16.8;59.2;4.2;5.6;2.3;2.0;2874.64;7.85
;;;01_Bjdamm;01_Bjdamm;20100410;2010;04;10;16.8;59.2;3.0;4.6;2.4;2.4;2060.1;7.0
;;;01_Bjdamm;01_Bjdamm;20100411;2010;04;11;16.8;59.2;5.0;10.4;0.4;0.0;17930.74;6.93
;;;01_Bjdamm;01_Bjdamm;20100412;2010;04;12;16.8;59.2;3.4;12.9;-2.9;0.0;18635.22;6.39
;;;01_Bjdamm;01_Bjdamm;20100413;2010;04;13;16.8;59.2;4.1;11.9;-2.3;0.0;16042.93;5.77
;;;01_Bjdamm;01_Bjdamm;20100414;2010;04;14;16.8;59.2;5.0;11.6;-2.1;0.0;20485.19;5.63
;;;01_Bjdamm;01_Bjdamm;20100415;2010;04;15;16.8;59.2;7.5;14.4;1.6;4.0;17902.04;6.75
;;;01_Bjdamm;01_Bjdamm;20100416;2010;04;16;16.8;59.2;4.0;10.1;-0.1;0.5;17821.62;6.14
;;;01_Bjdamm;01_Bjdamm;20100417;2010;04;17;16.8;59.2;6.9;12.9;-2.1;0.0;14561.93;6.82
;;;01_Bjdamm;01_Bjdamm;20100418;2010;04;18;16.8;59.2;5.2;10.6;3.4;0.5;14887.15;5.19
;;;01_Bjdamm;01_Bjdamm;20100419;2010;04;19;16.8;59.2;2.5;9.1;-1.5;0.0;19784.27;4.7
;;;01_Bjdamm;01_Bjdamm;20100420;2010;04;20;16.8;59.2;2.9;10.3;-5.2;0.0;15557.98;5.12
;;;01_Bjdamm;01_Bjdamm;20100421;2010;04;21;16.8;59.2;1.8;5.0;-0.7;15.7;8540.32;6.56
;;;01_Bjdamm;01_Bjdamm;20100422;2010;04;22;16.8;59.2;0.4;1.5;-0.3;7.2;7991.17;6.06
;;;01_Bjdamm;01_Bjdamm;20100423;2010;04;23;16.8;59.2;2.1;10.0;-1.4;12.8;15503.22;6.17
;;;01_Bjdamm;01_Bjdamm;20100424;2010;04;24;16.8;59.2;2.8;10.5;0.0;0.0;16420.64;5.84
;;;01_Bjdamm;01_Bjdamm;20100425;2010;04;25;16.8;59.2;6.0;12.6;-1.8;0.0;15764.29;6.62
;;;01_Bjdamm;01_Bjdamm;20100426;2010;04;26;16.8;59.2;8.3;15.8;0.4;0.0;18238.28;6.76
;;;01_Bjdamm;01_Bjdamm;20100427;2010;04;27;16.8;59.2;9.8;16.7;5.6;4.2;18952.34;8.66
;;;01_Bjdamm;01_Bjdamm;20100428;2010;04;28;16.8;59.2;6.1;10.7;1.5;1.9;10640.84;7.74
;;;01_Bjdamm;01_Bjdamm;20100429;2010;04;29;16.8;59.2;12.3;18.4;6.3;1.3;13504.54;11.02
;;;01_Bjdamm;01_Bjdamm;20100430;2010;04;30;16.8;59.2;10.9;16.7;4.9;0.6;10632.46;10.47
;;;01_Bjdamm;01_Bjdamm;20100501;2010;05;01;16.8;59.2;9.6;11.6;8.5;0.2;10998.43;9.01
;;;01_Bjdamm;01_Bjdamm;20100502;2010;05;02;16.8;59.2;6.2;12.0;1.8;0.0;25358.18;5.58
;;;01_Bjdamm;01_Bjdamm;20100503;2010;05;03;16.8;59.2;3.9;13.0;-5.6;0.0;16410.89;4.44
;;;01_Bjdamm;01_Bjdamm;20100504;2010;05;04;16.8;59.2;3.7;12.7;-4.5;2.5;18193.61;4.63
;;;01_Bjdamm;01_Bjdamm;20100505;2010;05;05;16.8;59.2;3.2;11.7;-4.7;0.0;22135.82;4.83
;;;01_Bjdamm;01_Bjdamm;20100506;2010;05;06;16.8;59.2;4.3;12.8;-4.5;0.0;25953.01;5.32
;;;01_Bjdamm;01_Bjdamm;20100507;2010;05;07;16.8;59.2;6.8;12.0;-1.0;0.0;14823.58;5.12
;;;01_Bjdamm;01_Bjdamm;20100508;2010;05;08;16.8;59.2;5.1;9.0;2.3;4.6;2805.77;7.17
;;;01_Bjdamm;01_Bjdamm;20100509;2010;05;09;16.8;59.2;7.9;12.3;3.6;0.0;10541.74;7.52
;;;01_Bjdamm;01_Bjdamm;20100510;2010;05;10;16.8;59.2;7.1;11.5;4.7;0.5;12524.98;8.21
;;;01_Bjdamm;01_Bjdamm;20100511;2010;05;11;16.8;59.2;4.6;14.2;-5.4;0.0;23648.83;5.23
;;;01_Bjdamm;01_Bjdamm;20100512;2010;05;12;16.8;59.2;6.3;16.1;-4.5;0.2;18313.34;5.3
;;;01_Bjdamm;01_Bjdamm;20100513;2010;05;13;16.8;59.2;10.3;13.4;6.2;17.5;5437.66;12.13
;;;01_Bjdamm;01_Bjdamm;20100514;2010;05;14;16.8;59.2;13.0;15.4;10.8;2.1;6293.84;14.59
;;;01_Bjdamm;01_Bjdamm;20100515;2010;05;15;16.8;59.2;17.6;24.5;12.4;0.1;21643.06;15.55
;;;01_Bjdamm;01_Bjdamm;20100516;2010;05;16;16.8;59.2;12.8;19.7;10.0;0.0;10863.29;13.15
;;;01_Bjdamm;01_Bjdamm;20100517;2010;05;17;16.8;59.2;11.9;20.0;1.7;0.0;22822.42;11.32
;;;01_Bjdamm;01_Bjdamm;20100518;2010;05;18;16.8;59.2;16.8;22.9;10.2;0.0;10613.92;14.72
;;;01_Bjdamm;01_Bjdamm;20100519;2010;05;19;16.8;59.2;16.5;19.7;13.9;1.3;11336.44;16.45
;;;01_Bjdamm;01_Bjdamm;20100520;2010;05;20;16.8;59.2;17.4;26.3;9.2;0.0;23234.54;15.9
;;;01_Bjdamm;01_Bjdamm;20100521;2010;05;21;16.8;59.2;16.8;24.2;10.9;0.0;21276.68;14.58
;;;01_Bjdamm;01_Bjdamm;20100522;2010;05;22;16.8;59.2;16.3;22.7;10.3;4.1;20494.69;12.2
;;;01_Bjdamm;01_Bjdamm;20100523;2010;05;23;16.8;59.2;13.0;18.1;10.6;0.2;14683.46;13.06
;;;01_Bjdamm;01_Bjdamm;20100524;2010;05;24;16.8;59.2;10.5;16.2;4.2;5.0;25553.66;8.48
;;;01_Bjdamm;01_Bjdamm;20100525;2010;05;25;16.8;59.2;8.9;12.4;6.2;13.7;15062.04;10.99
;;;01_Bjdamm;01_Bjdamm;20100526;2010;05;26;16.8;59.2;10.8;15.6;6.5;0.0;17331.16;10.07
;;;01_Bjdamm;01_Bjdamm;20100527;2010;05;27;16.8;59.2;9.3;16.4;2.3;0.7;21631.75;8.94
;;;01_Bjdamm;01_Bjdamm;20100528;2010;05;28;16.8;59.2;11.0;16.7;7.2;5.0;18067.82;10.08
;;;01_Bjdamm;01_Bjdamm;20100529;2010;05;29;16.8;59.2;10.7;15.1;7.7;3.3;17304.37;10.75
;;;01_Bjdamm;01_Bjdamm;20100530;2010;05;30;16.8;59.2;12.4;18.9;4.5;0.3;23752.08;9.79
;;;01_Bjdamm;01_Bjdamm;20100531;2010;05;31;16.8;59.2;13.2;19.4;2.0;0.0;25236.25;10.17
;;;01_Bjdamm;01_Bjdamm;20100601;2010;06;01;16.8;59.2;12.5;19.3;3.2;0.0;12859.52;9.08
;;;01_Bjdamm;01_Bjdamm;20100602;2010;06;02;16.8;59.2;13.7;23.0;3.3;0.0;29124.72;8.56
;;;01_Bjdamm;01_Bjdamm;20100603;2010;06;03;16.8;59.2;15.5;22.9;8.2;0.0;29799.83;10.46
;;;01_Bjdamm;01_Bjdamm;20100604;2010;06;04;16.8;59.2;14.2;19.5;7.8;0.0;30247.96;8.67
;;;01_Bjdamm;01_Bjdamm;20100605;2010;06;05;16.8;59.2;12.1;20.4;2.8;0.0;28608.62;9.19
;;;01_Bjdamm;01_Bjdamm;20100606;2010;06;06;16.8;59.2;15.6;23.1;6.0;0.0;29531.52;10.95
;;;01_Bjdamm;01_Bjdamm;20100607;2010;06;07;16.8;59.2;12.9;20.1;6.2;0.0;11357.64;11.45
;;;01_Bjdamm;01_Bjdamm;20100608;2010;06;08;16.8;59.2;12.4;19.5;4.3;0.0;16705.33;11.04
;;;01_Bjdamm;01_Bjdamm;20100609;2010;06;09;16.8;59.2;12.7;18.5;5.3;0.0;11934.07;11.88
;;;01_Bjdamm;01_Bjdamm;20100610;2010;06;10;16.8;59.2;14.0;19.2;6.6;8.5;8225.14;13.46
;;;01_Bjdamm;01_Bjdamm;20100611;2010;06;11;16.8;59.2;13.0;17.3;10.5;18.8;2842.92;14.51
;;;01_Bjdamm;01_Bjdamm;20100612;2010;06;12;16.8;59.2;11.2;13.8;10.4;1.0;15043.9;11.17
;;;01_Bjdamm;01_Bjdamm;20100613;2010;06;13;16.8;59.2;14.3;20.4;10.4;5.4;24357.49;13.29
;;;01_Bjdamm;01_Bjdamm;20100614;2010;06;14;16.8;59.2;12.5;16.2;9.8;0.0;16937.78;11.4
;;;01_Bjdamm;01_Bjdamm;20100615;2010;06;15;16.8;59.2;10.8;15.2;4.2;0.0;25079.15;9.9
;;;01_Bjdamm;01_Bjdamm;20100616;2010;06;16;16.8;59.2;14.2;20.6;4.7;0.0;28966.25;10.06
;;;01_Bjdamm;01_Bjdamm;20100617;2010;06;17;16.8;59.2;17.7;23.3;10.6;0.0;29719.48;11.98
;;;01_Bjdamm;01_Bjdamm;20100618;2010;06;18;16.8;59.2;14.6;21.7;11.6;0.0;16740.29;12.69
;;;01_Bjdamm;01_Bjdamm;20100619;2010;06;19;16.8;59.2;10.9;19.0;2.9;0.0;21444.84;9.75
;;;01_Bjdamm;01_Bjdamm;20100620;2010;06;20;16.8;59.2;12.2;18.0;4.8;8.6;19273.61;11.34
;;;01_Bjdamm;01_Bjdamm;20100621;2010;06;21;16.8;59.2;13.1;18.4;8.2;0.0;19983.38;10.72
;;;01_Bjdamm;01_Bjdamm;20100622;2010;06;22;16.8;59.2;15.6;22.8;5.6;0.0;25822.62;10.86
;;;01_Bjdamm;01_Bjdamm;20100623;2010;06;23;16.8;59.2;17.0;23.6;10.3;0.0;27790.63;12.71
;;;01_Bjdamm;01_Bjdamm;20100624;2010;06;24;16.8;59.2;16.9;23.8;7.8;0.0;27527.72;12.79
;;;01_Bjdamm;01_Bjdamm;20100625;2010;06;25;16.8;59.2;17.3;23.1;10.6;0.0;27178.56;13.0
;;;01_Bjdamm;01_Bjdamm;20100626;2010;06;26;16.8;59.2;16.4;21.1;9.8;1.1;24611.62;13.57
;;;01_Bjdamm;01_Bjdamm;20100627;2010;06;27;16.8;59.2;17.5;24.7;7.5;0.0;27792.76;12.94
;;;01_Bjdamm;01_Bjdamm;20100628;2010;06;28;16.8;59.2;19.2;25.4;10.6;0.0;28406.48;14.77
;;;01_Bjdamm;01_Bjdamm;20100629;2010;06;29;16.8;59.2;19.7;26.5;10.0;0.0;25855.67;14.46
;;;01_Bjdamm;01_Bjdamm;20100630;2010;06;30;16.8;59.2;18.9;24.0;13.7;0.5;22710.74;15.25
;;;01_Bjdamm;01_Bjdamm;20100701;2010;07;01;16.8;59.2;17.3;22.4;12.6;0.0;19397.66;13.87
;;;01_Bjdamm;01_Bjdamm;20100702;2010;07;02;16.8;59.2;19.6;26.6;10.8;0.0;28792.98;13.16
;;;01_Bjdamm;01_Bjdamm;20100703;2010;07;03;16.8;59.2;21.9;31.1;12.3;0.0;26912.48;16.03
;;;01_Bjdamm;01_Bjdamm;20100704;2010;07;04;16.8;59.2;22.6;31.9;16.7;0.0;28484.75;17.03
;;;01_Bjdamm;01_Bjdamm;20100705;2010;07;05;16.8;59.2;19.7;26.6;13.6;0.0;24633.18;13.51
;;;01_Bjdamm;01_Bjdamm;20100706;2010;07;06;16.8;59.2;18.0;22.1;15.6;0.5;21192.7;14.48
;;;01_Bjdamm;01_Bjdamm;20100707;2010;07;07;16.8;59.2;18.9;25.4;10.8;0.0;28722.53;13.37
;;;01_Bjdamm;01_Bjdamm;20100708;2010;07;08;16.8;59.2;18.9;25.6;10.6;0.0;25588.69;14.22
;;;01_Bjdamm;01_Bjdamm;20100709;2010;07;09;16.8;59.2;20.1;24.8;14.4;0.0;20505.17;15.32
;;;01_Bjdamm;01_Bjdamm;20100710;2010;07;10;16.8;59.2;22.8;32.8;11.2;0.0;23952.1;16.94
;;;01_Bjdamm;01_Bjdamm;20100711;2010;07;11;16.8;59.2;23.8;33.4;13.7;0.0;26007.26;18.65
;;;01_Bjdamm;01_Bjdamm;20100712;2010;07;12;16.8;59.2;25.1;32.2;17.2;0.0;20751.3;22.54
;;;01_Bjdamm;01_Bjdamm;20100713;2010;07;13;16.8;59.2;25.2;33.2;20.1;0.0;24291.36;22.69
;;;01_Bjdamm;01_Bjdamm;20100714;2010;07;14;16.8;59.2;22.3;27.9;17.6;0.0;23956.85;19.03
;;;01_Bjdamm;01_Bjdamm;20100715;2010;07;15;16.8;59.2;21.2;30.5;11.2;0.0;22668.59;17.36
;;;01_Bjdamm;01_Bjdamm;20100716;2010;07;16;16.8;59.2;22.1;28.9;16.4;0.0;25187.47;18.27
;;;01_Bjdamm;01_Bjdamm;20100717;2010;07;17;16.8;59.2;20.7;27.3;15.1;20.5;12407.69;20.8
;;;01_Bjdamm;01_Bjdamm;20100718;2010;07;18;16.8;59.2;18.5;22.8;15.6;0.0;21583.73;15.8
;;;01_Bjdamm;01_Bjdamm;20100719;2010;07;19;16.8;59.2;17.7;23.9;10.6;0.0;26028.61;14.54
;;;01_Bjdamm;01_Bjdamm;20100720;2010;07;20;16.8;59.2;21.7;27.3;17.0;0.0;24931.62;18.69
;;;01_Bjdamm;01_Bjdamm;20100721;2010;07;21;16.8;59.2;21.6;28.1;15.4;0.0;23562.32;18.25
;;;01_Bjdamm;01_Bjdamm;20100722;2010;07;22;16.8;59.2;22.1;26.8;18.2;0.2;15326.71;19.58
;;;01_Bjdamm;01_Bjdamm;20100723;2010;07;23;16.8;59.2;16.4;22.8;13.6;0.0;9497.38;11.39
;;;01_Bjdamm;01_Bjdamm;20100724;2010;07;24;16.8;59.2;13.6;19.2;9.2;58.0;7603.27;11.58
;;;01_Bjdamm;01_Bjdamm;20100725;2010;07;25;16.8;59.2;15.2;18.9;11.6;3.0;2625.98;16.64
;;;01_Bjdamm;01_Bjdamm;20100726;2010;07;26;16.8;59.2;15.5;17.6;14.8;0.0;8640.94;16.24
;;;01_Bjdamm;01_Bjdamm;20100727;2010;07;27;16.8;59.2;18.9;26.2;11.4;0.0;23359.9;16.06
;;;01_Bjdamm;01_Bjdamm;20100728;2010;07;28;16.8;59.2;18.3;25.6;11.5;5.0;18853.34;16.77
;;;01_Bjdamm;01_Bjdamm;20100729;2010;07;29;16.8;59.2;17.2;20.0;15.1;88.2;3245.0;19.26
;;;01_Bjdamm;01_Bjdamm;20100730;2010;07;30;16.8;59.2;17.8;20.9;16.0;0.3;12865.97;16.88
;;;01_Bjdamm;01_Bjdamm;20100731;2010;07;31;16.8;59.2;17.6;23.1;14.3;0.5;19265.15;15.09
;;;01_Bjdamm;01_Bjdamm;20100801;2010;08;01;16.8;59.2;18.1;23.7;12.2;0.5;11244.67;16.96
;;;01_Bjdamm;01_Bjdamm;20100802;2010;08;02;16.8;59.2;15.1;19.3;10.2;8.0;4645.3;16.58
;;;01_Bjdamm;01_Bjdamm;20100803;2010;08;03;16.8;59.2;16.7;21.3;11.9;2.7;6170.69;17.61
;;;01_Bjdamm;01_Bjdamm;20100804;2010;08;04;16.8;59.2;17.4;21.3;14.8;1.9;14500.98;17.21
;;;01_Bjdamm;01_Bjdamm;20100805;2010;08;05;16.8;59.2;17.4;25.5;9.5;0.0;20403.11;15.51
;;;01_Bjdamm;01_Bjdamm;20100806;2010;08;06;16.8;59.2;18.6;25.7;12.1;0.0;23300.17;17.02
;;;01_Bjdamm;01_Bjdamm;20100807;2010;08;07;16.8;59.2;16.3;20.2;11.6;4.4;8096.83;16.28
;;;01_Bjdamm;01_Bjdamm;20100808;2010;08;08;16.8;59.2;16.7;18.5;15.2;1.9;3639.78;18.18
;;;01_Bjdamm;01_Bjdamm;20100809;2010;08;09;16.8;59.2;18.3;20.4;17.0;9.3;13240.51;19.51
;;;01_Bjdamm;01_Bjdamm;20100810;2010;08;10;16.8;59.2;17.0;20.9;14.9;0.0;16052.51;16.13
;;;01_Bjdamm;01_Bjdamm;20100811;2010;08;11;16.8;59.2;17.0;22.9;9.6;0.7;16255.73;16.12
;;;01_Bjdamm;01_Bjdamm;20100812;2010;08;12;16.8;59.2;20.8;27.4;15.8;0.0;14130.58;20.51
;;;01_Bjdamm;01_Bjdamm;20100813;2010;08;13;16.8;59.2;21.6;29.2;14.3;0.0;17085.17;21.15
;;;01_Bjdamm;01_Bjdamm;20100814;2010;08;14;16.8;59.2;21.5;28.6;15.2;0.0;15930.47;23.05
;;;01_Bjdamm;01_Bjdamm;20100815;2010;08;15;16.8;59.2;19.0;23.3;15.3;0.0;6886.26;18.23
;;;01_Bjdamm;01_Bjdamm;20100816;2010;08;16;16.8;59.2;18.2;22.8;14.5;0.0;6249.2;15.22
;;;01_Bjdamm;01_Bjdamm;20100817;2010;08;17;16.8;59.2;17.3;19.9;15.1;8.1;4607.46;18.31
;;;01_Bjdamm;01_Bjdamm;20100818;2010;08;18;16.8;59.2;18.3;22.7;15.9;2.0;17588.77;18.26
;;;01_Bjdamm;01_Bjdamm;20100819;2010;08;19;16.8;59.2;15.7;19.1;13.8;10.0;6200.82;17.14
;;;01_Bjdamm;01_Bjdamm;20100820;2010;08;20;16.8;59.2;15.7;20.9;11.9;0.8;17277.77;14.74
;;;01_Bjdamm;01_Bjdamm;20100821;2010;08;21;16.8;59.2;17.0;22.1;11.6;0.2;12422.34;16.29
;;;01_Bjdamm;01_Bjdamm;20100822;2010;08;22;16.8;59.2;16.0;21.1;11.3;0.0;14646.13;13.95
;;;01_Bjdamm;01_Bjdamm;20100823;2010;08;23;16.8;59.2;16.2;24.1;11.3;5.3;20484.83;14.15
;;;01_Bjdamm;01_Bjdamm;20100824;2010;08;24;16.8;59.2;14.8;20.2;12.3;9.5;13438.91;13.86
;;;01_Bjdamm;01_Bjdamm;20100825;2010;08;25;16.8;59.2;12.3;15.6;10.6;2.7;6708.67;13.11
;;;01_Bjdamm;01_Bjdamm;20100826;2010;08;26;16.8;59.2;11.5;14.9;8.7;1.7;8169.01;12.84
;;;01_Bjdamm;01_Bjdamm;20100827;2010;08;27;16.8;59.2;11.4;15.8;8.9;0.0;9947.77;11.56
;;;01_Bjdamm;01_Bjdamm;20100828;2010;08;28;16.8;59.2;10.6;18.9;2.8;24.1;15610.32;10.59
;;;01_Bjdamm;01_Bjdamm;20100829;2010;08;29;16.8;59.2;11.5;15.9;9.4;1.9;14118.66;11.66
;;;01_Bjdamm;01_Bjdamm;20100830;2010;08;30;16.8;59.2;10.5;14.5;8.3;3.4;10327.1;11.87
;;;01_Bjdamm;01_Bjdamm;20100831;2010;08;31;16.8;59.2;12.5;18.8;9.0;0.0;15595.16;11.92
;;;01_Bjdamm;01_Bjdamm;20100901;2010;09;01;16.8;59.2;11.3;16.7;5.6;0.0;13333.79;11.55
;;;01_Bjdamm;01_Bjdamm;20100902;2010;09;02;16.8;59.2;9.0;13.9;3.1;0.0;15942.17;8.93
;;;01_Bjdamm;01_Bjdamm;20100903;2010;09;03;16.8;59.2;8.5;13.8;6.0;0.0;14534.71;8.48
;;;01_Bjdamm;01_Bjdamm;20100904;2010;09;04;16.8;59.2;7.4;15.0;1.7;0.0;15037.99;8.17
;;;01_Bjdamm;01_Bjdamm;20100905;2010;09;05;16.8;59.2;9.0;14.8;1.8;0.1;12634.7;10.11
;;;01_Bjdamm;01_Bjdamm;20100906;2010;09;06;16.8;59.2;10.4;17.9;4.6;0.0;8451.22;11.19
;;;01_Bjdamm;01_Bjdamm;20100907;2010;09;07;16.8;59.2;10.1;18.0;3.5;0.0;11885.0;10.87
;;;01_Bjdamm;01_Bjdamm;20100908;2010;09;08;16.8;59.2;12.2;19.6;4.9;0.0;13987.48;12.51
;;;01_Bjdamm;01_Bjdamm;20100909;2010;09;09;16.8;59.2;11.6;18.5;7.0;0.0;15109.78;11.49
;;;01_Bjdamm;01_Bjdamm;20100910;2010;09;10;16.8;59.2;11.4;16.0;4.6;0.1;2854.66;12.84
;;;01_Bjdamm;01_Bjdamm;20100911;2010;09;11;16.8;59.2;13.1;16.8;10.8;0.1;6385.93;14.14
;;;01_Bjdamm;01_Bjdamm;20100912;2010;09;12;16.8;59.2;16.2;20.3;11.1;0.0;5654.02;16.68
;;;01_Bjdamm;01_Bjdamm;20100913;2010;09;13;16.8;59.2;12.4;16.8;9.6;2.2;6649.2;13.5
;;;01_Bjdamm;01_Bjdamm;20100914;2010;09;14;16.8;59.2;11.5;15.6;6.7;4.8;5988.38;12.63
;;;01_Bjdamm;01_Bjdamm;20100915;2010;09;15;16.8;59.2;10.2;14.7;7.1;4.4;9633.71;10.4
;;;01_Bjdamm;01_Bjdamm;20100916;2010;09;16;16.8;59.2;9.9;13.8;5.2;1.4;9330.12;10.58
;;;01_Bjdamm;01_Bjdamm;20100917;2010;09;17;16.8;59.2;11.0;14.9;9.0;0.1;8374.03;11.1
;;;01_Bjdamm;01_Bjdamm;20100918;2010;09;18;16.8;59.2;9.4;11.7;8.2;3.9;2955.1;11.41
;;;01_Bjdamm;01_Bjdamm;20100919;2010;09;19;16.8;59.2;9.4;14.5;6.6;0.0;8496.58;10.49
;;;01_Bjdamm;01_Bjdamm;20100920;2010;09;20;16.8;59.2;10.9;15.6;6.5;6.5;11499.95;11.54
;;;01_Bjdamm;01_Bjdamm;20100921;2010;09;21;16.8;59.2;11.2;13.3;9.7;1.5;3773.02;12.59
;;;01_Bjdamm;01_Bjdamm;20100922;2010;09;22;16.8;59.2;8.3;16.2;2.0;0.0;12499.13;9.33
;;;01_Bjdamm;01_Bjdamm;20100923;2010;09;23;16.8;59.2;11.3;16.7;6.6;0.0;11201.4;12.14
;;;01_Bjdamm;01_Bjdamm;20100924;2010;09;24;16.8;59.2;14.0;19.4;10.8;0.0;10191.06;14.72
;;;01_Bjdamm;01_Bjdamm;20100925;2010;09;25;16.8;59.2;12.0;14.7;9.9;0.1;5881.0;13.33
;;;01_Bjdamm;01_Bjdamm;20100926;2010;09;26;16.8;59.2;9.7;11.9;8.7;0.0;2042.28;9.29
;;;01_Bjdamm;01_Bjdamm;20100927;2010;09;27;16.8;59.2;9.1;11.7;7.9;0.0;8504.06;8.54
;;;01_Bjdamm;01_Bjdamm;20100928;2010;09;28;16.8;59.2;8.0;11.7;4.7;0.0;11606.58;8.02
;;;01_Bjdamm;01_Bjdamm;20100929;2010;09;29;16.8;59.2;5.4;12.4;0.8;0.0;10464.19;7.78
;;;01_Bjdamm;01_Bjdamm;20100930;2010;09;30;16.8;59.2;4.1;13.7;-2.7;0.0;9420.98;7.12
;;;01_Bjdamm;01_Bjdamm;20101001;2010;10;01;16.8;59.2;4.1;12.6;-1.1;0.0;4169.92;7.5
;;;01_Bjdamm;01_Bjdamm;20101002;2010;10;02;16.8;59.2;4.8;13.4;-1.2;0.0;6800.62;7.67
;;;01_Bjdamm;01_Bjdamm;20101003;2010;10;03;16.8;59.2;6.5;13.6;-1.2;0.0;9521.06;7.98
;;;01_Bjdamm;01_Bjdamm;20101004;2010;10;04;16.8;59.2;11.2;13.6;8.8;0.0;7618.93;10.72
;;;01_Bjdamm;01_Bjdamm;20101005;2010;10;05;16.8;59.2;10.5;13.6;8.6;0.0;7559.42;10.31
;;;01_Bjdamm;01_Bjdamm;20101006;2010;10;06;16.8;59.2;10.1;10.6;8.8;1.0;4279.57;9.94
;;;01_Bjdamm;01_Bjdamm;20101007;2010;10;07;16.8;59.2;9.2;10.5;8.9;15.1;1107.14;11.1
;;;01_Bjdamm;01_Bjdamm;20101008;2010;10;08;16.8;59.2;7.9;12.5;5.0;0.0;4571.42;10.37
;;;01_Bjdamm;01_Bjdamm;20101009;2010;10;09;16.8;59.2;4.3;10.3;1.8;0.0;7108.02;7.9
;;;01_Bjdamm;01_Bjdamm;20101010;2010;10;10;16.8;59.2;4.4;10.6;0.7;0.0;5114.27;7.7
;;;01_Bjdamm;01_Bjdamm;20101011;2010;10;11;16.8;59.2;1.9;8.8;-1.8;0.0;9599.18;5.97
;;;01_Bjdamm;01_Bjdamm;20101012;2010;10;12;16.8;59.2;2.1;7.7;-1.6;0.0;7466.72;5.64
;;;01_Bjdamm;01_Bjdamm;20101013;2010;10;13;16.8;59.2;3.1;8.6;-2.4;0.3;3817.58;6.78
;;;01_Bjdamm;01_Bjdamm;20101014;2010;10;14;16.8;59.2;5.3;9.4;1.4;1.2;8356.0;6.4
;;;01_Bjdamm;01_Bjdamm;20101015;2010;10;15;16.8;59.2;-0.1;5.4;-2.3;0.0;8653.82;4.84
;;;01_Bjdamm;01_Bjdamm;20101016;2010;10;16;16.8;59.2;-2.2;5.0;-5.2;0.0;8003.12;4.42
;;;01_Bjdamm;01_Bjdamm;20101017;2010;10;17;16.8;59.2;0.6;9.4;-3.9;0.0;7845.12;5.32
;;;01_Bjdamm;01_Bjdamm;20101018;2010;10;18;16.8;59.2;4.5;7.4;-1.0;3.1;3361.25;6.59
;;;01_Bjdamm;01_Bjdamm;20101019;2010;10;19;16.8;59.2;5.9;7.0;4.6;7.1;2050.27;8.99
;;;01_Bjdamm;01_Bjdamm;20101020;2010;10;20;16.8;59.2;2.9;6.1;0.6;0.4;1777.14;6.83
;;;01_Bjdamm;01_Bjdamm;20101021;2010;10;21;16.8;59.2;-2.1;3.7;-4.6;10.1;6930.72;4.05
;;;01_Bjdamm;01_Bjdamm;20101022;2010;10;22;16.8;59.2;-0.3;5.5;-4.6;0.2;5670.43;5.75
;;;01_Bjdamm;01_Bjdamm;20101023;2010;10;23;16.8;59.2;1.7;4.8;-2.6;6.6;2386.15;6.75
;;;01_Bjdamm;01_Bjdamm;20101024;2010;10;24;16.8;59.2;2.1;3.0;0.1;5.8;1520.24;6.95
;;;01_Bjdamm;01_Bjdamm;20101025;2010;10;25;16.8;59.2;-0.4;4.6;-3.1;0.0;5295.24;5.68
;;;01_Bjdamm;01_Bjdamm;20101026;2010;10;26;16.8;59.2;-1.8;4.9;-4.6;0.0;6479.6;5.07
;;;01_Bjdamm;01_Bjdamm;20101027;2010;10;27;16.8;59.2;2.4;5.8;-5.3;2.8;2918.74;7.0
;;;01_Bjdamm;01_Bjdamm;20101028;2010;10;28;16.8;59.2;8.1;9.8;5.5;0.1;3099.85;9.52
;;;01_Bjdamm;01_Bjdamm;20101029;2010;10;29;16.8;59.2;8.8;11.0;6.2;0.0;3400.27;9.75
;;;01_Bjdamm;01_Bjdamm;20101030;2010;10;30;16.8;59.2;8.4;11.1;3.9;5.2;2576.88;9.95
;;;01_Bjdamm;01_Bjdamm;20101031;2010;10;31;16.8;59.2;6.8;11.1;3.5;1.5;2744.42;9.57
;;;01_Bjdamm;01_Bjdamm;20101101;2010;11;01;16.8;59.2;6.5;10.2;3.4;0.0;2056.18;9.3
;;;01_Bjdamm;01_Bjdamm;20101102;2010;11;02;16.8;59.2;5.4;8.1;0.7;6.4;2103.12;8.5
